course_name,part_name,student_id,previous_attempts,studied_credits,final_result,gender,region,education,imd_band,age_band,disability,course_part,part_length,total_assessments,avg_submission_days,average_score,total_vle_used,average_days,total_clicks
DDD,2013J,576131,0,120,Withdrawn,M,East Anglian Region,Lower Than A Level,70-80%,35-55,N,2013J,261,2.0,42.5,51.0,25.0,24.75,183.0
DDD,2013J,576231,0,60,Withdrawn,M,West Midlands Region,HE Qualification,10-20,0-35,N,2013J,261,,,,,,
DDD,2013J,576233,0,60,Pass,M,South East Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,15.0,134.8,67.93,220.0,112.5,2908.0
DDD,2013J,576251,0,75,Distinction,M,Ireland,A Level or Equivalent,80-90%,35-55,N,2013J,261,16.0,131.5,93.62,222.0,118.29,3110.0
DDD,2013J,576314,0,120,Fail,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,2013J,261,5.0,106.6,67.2,118.0,36.08,896.0
DDD,2013J,576368,0,60,Fail,M,South Region,Lower Than A Level,20-30%,0-35,N,2013J,261,7.0,128.57,47.0,149.0,106.73,1171.0
DDD,2013J,576383,0,120,Distinction,F,South East Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,16.0,126.0,92.62,173.0,124.48,4284.0
DDD,2013J,576413,0,120,Distinction,M,North Region,A Level or Equivalent,10-20,0-35,N,2013J,261,13.0,133.54,91.69,273.0,143.55,10891.0
DDD,2013J,576453,0,90,Distinction,M,Scotland,HE Qualification,80-90%,35-55,N,2013J,261,16.0,126.0,90.88,274.0,118.18,4368.0
DDD,2013J,576492,0,60,Fail,M,Scotland,A Level or Equivalent,80-90%,0-35,N,2013J,261,1.0,25.0,49.0,28.0,6.64,286.0
DDD,2013J,576767,0,120,Pass,M,East Anglian Region,Lower Than A Level,80-90%,35-55,N,2013J,261,5.0,103.6,73.4,110.0,66.42,1331.0
DDD,2013J,576847,0,60,Distinction,F,Ireland,Lower Than A Level,,0-35,N,2013J,261,7.0,130.0,84.0,143.0,117.5,1470.0
DDD,2013J,576879,0,120,Fail,M,London Region,HE Qualification,0-10%,0-35,N,2013J,261,7.0,128.0,66.14,96.0,102.16,764.0
DDD,2013J,576949,0,90,Pass,F,London Region,HE Qualification,50-60%,0-35,N,2013J,261,7.0,129.43,87.0,122.0,99.93,630.0
DDD,2013J,577035,0,90,Distinction,M,South Region,HE Qualification,90-100%,35-55,N,2013J,261,16.0,127.44,88.19,248.0,105.58,3317.0
DDD,2013J,577126,0,60,Pass,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,N,2013J,261,7.0,129.29,57.0,58.0,128.46,482.0
DDD,2013J,577196,0,120,Withdrawn,F,Scotland,A Level or Equivalent,10-20,0-35,Y,2013J,261,12.0,53.75,91.0,318.0,40.76,1894.0
DDD,2013J,577200,0,90,Fail,M,North Western Region,Lower Than A Level,20-30%,0-35,N,2013J,261,1.0,25.0,34.0,20.0,52.85,122.0
DDD,2013J,577212,0,90,Fail,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,N,2013J,261,1.0,25.0,60.0,24.0,24.68,116.0
DDD,2013J,577279,0,60,Distinction,M,East Anglian Region,HE Qualification,60-70%,35-55,N,2013J,261,16.0,127.81,86.56,268.0,96.08,3979.0
DDD,2013J,577401,0,120,Withdrawn,F,South Region,Lower Than A Level,40-50%,0-35,Y,2013J,261,,,,14.0,0.21,85.0
DDD,2013J,577414,0,120,Pass,M,Scotland,HE Qualification,0-10%,0-35,N,2013J,261,15.0,116.07,78.53,166.0,101.77,1697.0
DDD,2013J,577464,0,60,Pass,M,South Region,A Level or Equivalent,90-100%,0-35,Y,2013J,261,7.0,126.43,77.43,121.0,107.15,2405.0
DDD,2013J,577558,0,60,Withdrawn,M,East Midlands Region,HE Qualification,40-50%,0-35,N,2013J,261,,,,,,
DDD,2013J,577570,0,60,Withdrawn,F,South Region,Lower Than A Level,80-90%,0-35,N,2013J,261,4.0,75.25,41.5,81.0,84.35,456.0
DDD,2013J,577638,0,90,Withdrawn,F,West Midlands Region,A Level or Equivalent,10-20,0-35,Y,2013J,261,10.0,77.1,62.9,81.0,71.41,456.0
DDD,2013J,577652,0,90,Withdrawn,F,London Region,Lower Than A Level,70-80%,0-35,N,2013J,261,13.0,107.92,55.15,239.0,112.14,2815.0
DDD,2013J,577736,0,120,Withdrawn,M,London Region,A Level or Equivalent,80-90%,0-35,N,2013J,261,,,,11.0,5.71,42.0
DDD,2013J,577930,0,60,Withdrawn,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,2013J,261,,,,,,
DDD,2013J,578026,0,60,Fail,M,London Region,Lower Than A Level,80-90%,0-35,N,2013J,261,10.0,101.7,67.8,102.0,78.05,2689.0
DDD,2013J,578117,0,60,Fail,M,Wales,Lower Than A Level,90-100%,0-35,N,2013J,261,,,,37.0,13.04,194.0
DDD,2013J,578150,0,120,Withdrawn,M,East Midlands Region,Lower Than A Level,10-20,0-35,N,2013J,261,3.0,54.67,32.67,48.0,31.24,447.0
DDD,2013J,578285,0,60,Withdrawn,F,South Region,HE Qualification,80-90%,0-35,N,2013J,261,,,,,,
DDD,2013J,578303,0,60,Pass,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,Y,2013J,261,7.0,126.86,74.29,123.0,130.77,1128.0
DDD,2013J,578427,0,60,Withdrawn,F,South Region,Lower Than A Level,0-10%,0-35,N,2013J,261,9.0,96.67,58.44,172.0,86.85,894.0
DDD,2013J,578544,0,60,Withdrawn,M,South West Region,Lower Than A Level,90-100%,0-35,N,2013J,261,,,,7.0,1.36,21.0
DDD,2013J,578644,0,90,Pass,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,N,2013J,261,7.0,126.29,73.43,168.0,100.82,3134.0
DDD,2013J,578697,0,60,Pass,F,South Region,A Level or Equivalent,60-70%,0-35,N,2013J,261,6.0,129.67,53.17,95.0,100.32,1589.0
DDD,2013J,578823,0,180,Pass,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,2013J,261,10.0,87.9,55.2,155.0,54.36,1551.0
DDD,2013J,578850,0,90,Pass,M,West Midlands Region,A Level or Equivalent,10-20,0-35,N,2013J,261,16.0,127.25,79.69,174.0,110.89,1585.0
DDD,2013J,578906,0,60,Distinction,M,Ireland,Lower Than A Level,,0-35,N,2013J,261,7.0,128.29,88.14,96.0,70.88,630.0
DDD,2013J,578943,0,90,Pass,F,West Midlands Region,Lower Than A Level,50-60%,0-35,N,2013J,261,7.0,124.14,82.71,126.0,125.02,3537.0
DDD,2013J,578956,0,60,Pass,F,London Region,HE Qualification,50-60%,0-35,N,2013J,261,7.0,128.43,85.43,106.0,120.34,900.0
DDD,2013J,579105,0,90,Distinction,F,South East Region,A Level or Equivalent,70-80%,0-35,N,2013J,261,7.0,120.0,87.29,129.0,128.5,3408.0
DDD,2013J,579112,0,60,Fail,M,South Region,Lower Than A Level,20-30%,0-35,N,2013J,261,3.0,54.67,28.67,27.0,24.73,253.0
DDD,2013J,579151,0,60,Pass,F,North Western Region,A Level or Equivalent,70-80%,0-35,N,2013J,261,6.0,114.5,75.83,119.0,97.95,2152.0
DDD,2013J,579303,0,75,Withdrawn,M,Scotland,Lower Than A Level,20-30%,0-35,N,2013J,261,2.0,44.5,70.0,42.0,31.27,252.0
DDD,2013J,579325,0,60,Pass,M,North Western Region,Lower Than A Level,0-10%,0-35,N,2013J,261,8.0,114.38,81.12,158.0,78.24,1735.0
DDD,2013J,579367,0,60,Pass,F,Wales,HE Qualification,50-60%,0-35,N,2013J,261,7.0,128.14,87.57,143.0,112.66,2569.0
DDD,2013J,579372,0,90,Fail,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,2013J,261,8.0,115.63,67.0,135.0,91.89,1078.0
DDD,2013J,579470,0,90,Fail,M,Scotland,A Level or Equivalent,10-20,0-35,N,2013J,261,6.0,111.5,66.67,88.0,115.07,663.0
DDD,2013J,579567,0,60,Pass,M,South Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,7.0,128.57,77.0,153.0,106.47,2471.0
DDD,2013J,579717,0,120,Pass,F,Scotland,A Level or Equivalent,40-50%,0-35,Y,2013J,261,6.0,127.17,71.83,157.0,110.29,1632.0
DDD,2013J,580393,0,90,Pass,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,2013J,261,7.0,132.0,58.43,96.0,119.89,889.0
DDD,2013J,580415,0,120,Distinction,F,North Western Region,Lower Than A Level,80-90%,0-35,N,2013J,261,7.0,124.86,87.14,150.0,114.2,3455.0
DDD,2013J,580441,0,60,Fail,M,East Anglian Region,HE Qualification,40-50%,35-55,N,2013J,261,1.0,25.0,70.0,25.0,12.69,168.0
DDD,2013J,580468,0,60,Pass,F,London Region,Lower Than A Level,30-40%,0-35,N,2013J,261,7.0,127.0,71.14,174.0,100.01,1512.0
DDD,2013J,580516,0,180,Pass,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,2013J,261,6.0,113.83,64.5,119.0,102.22,1225.0
DDD,2013J,580534,0,60,Fail,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,2013J,261,4.0,51.25,55.0,65.0,47.9,504.0
DDD,2013J,580595,0,120,Withdrawn,M,East Anglian Region,Lower Than A Level,40-50%,35-55,N,2013J,261,,,,,,
DDD,2013J,580642,0,60,Pass,F,North Western Region,HE Qualification,0-10%,0-35,N,2013J,261,7.0,130.0,61.71,170.0,115.74,1602.0
DDD,2013J,580706,0,60,Withdrawn,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,2013J,261,2.0,44.0,61.0,26.0,24.93,485.0
DDD,2013J,580714,0,60,Distinction,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,2013J,261,16.0,130.75,87.88,149.0,112.93,1984.0
DDD,2013J,580916,0,60,Pass,F,North Region,A Level or Equivalent,50-60%,35-55,N,2013J,261,16.0,131.19,71.81,207.0,114.6,2827.0
DDD,2013J,581065,0,120,Withdrawn,M,Wales,Lower Than A Level,60-70%,0-35,N,2013J,261,2.0,19.5,69.0,70.0,6.29,734.0
DDD,2013J,581138,0,60,Fail,F,South East Region,A Level or Equivalent,80-90%,0-35,N,2013J,261,7.0,126.86,41.14,123.0,97.51,1969.0
DDD,2013J,581283,0,60,Withdrawn,F,London Region,A Level or Equivalent,40-50%,35-55,N,2013J,261,,,,,,
DDD,2013J,581320,0,120,Withdrawn,M,Scotland,HE Qualification,0-10%,0-35,N,2013J,261,1.0,25.0,65.0,15.0,16.95,144.0
DDD,2013J,581552,0,90,Distinction,M,London Region,A Level or Equivalent,30-40%,0-35,N,2013J,261,15.0,123.87,86.27,177.0,101.56,3022.0
DDD,2013J,581584,0,240,Withdrawn,F,South East Region,Lower Than A Level,80-90%,0-35,N,2013J,261,,,,13.0,12.52,62.0
DDD,2013J,581593,0,60,Pass,M,North Western Region,HE Qualification,40-50%,0-35,N,2013J,261,7.0,127.14,81.86,180.0,103.58,2139.0
DDD,2013J,581648,0,180,Withdrawn,F,Ireland,A Level or Equivalent,,0-35,N,2013J,261,7.0,121.29,73.86,143.0,111.34,1087.0
DDD,2013J,581648,0,180,Withdrawn,F,Ireland,A Level or Equivalent,,35-55,N,2013J,261,7.0,121.29,73.86,143.0,111.34,1087.0
DDD,2013J,581697,0,60,Pass,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,2013J,261,7.0,128.71,83.71,108.0,118.35,990.0
DDD,2013J,581755,0,60,Fail,F,East Anglian Region,A Level or Equivalent,10-20,0-35,N,2013J,261,1.0,27.0,63.0,21.0,15.09,61.0
DDD,2013J,581818,0,90,Withdrawn,M,Wales,HE Qualification,60-70%,0-35,N,2013J,261,,,,13.0,10.07,123.0
DDD,2013J,581922,0,180,Pass,F,South Region,HE Qualification,70-80%,0-35,N,2013J,261,7.0,128.0,50.71,207.0,110.7,3949.0
DDD,2013J,582026,0,120,Fail,F,South East Region,Lower Than A Level,40-50%,0-35,N,2013J,261,1.0,25.0,45.0,25.0,15.43,117.0
DDD,2013J,582160,0,60,Fail,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,3.0,54.33,70.33,47.0,38.42,683.0
DDD,2013J,582227,0,60,Fail,M,East Anglian Region,Lower Than A Level,10-20,0-35,N,2013J,261,1.0,37.0,70.0,44.0,16.76,370.0
DDD,2013J,582288,0,60,Withdrawn,F,West Midlands Region,Lower Than A Level,60-70%,35-55,N,2013J,261,,,,1.0,-6.0,2.0
DDD,2013J,582302,0,60,Fail,M,South Region,Lower Than A Level,80-90%,0-35,N,2013J,261,4.0,77.75,75.75,37.0,70.36,421.0
DDD,2013J,582320,0,60,Pass,F,South Region,A Level or Equivalent,50-60%,0-35,N,2013J,261,16.0,127.0,76.88,172.0,122.01,3522.0
DDD,2013J,582373,0,60,Withdrawn,M,South East Region,A Level or Equivalent,60-70%,0-35,N,2013J,261,5.0,90.8,74.0,120.0,71.23,864.0
DDD,2013J,582416,0,60,Pass,M,North Region,A Level or Equivalent,,0-35,N,2013J,261,7.0,129.0,83.86,129.0,74.74,1322.0
DDD,2013J,582452,0,60,Pass,F,South Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,7.0,126.0,69.14,102.0,80.53,824.0
DDD,2013J,582464,0,60,Pass,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,N,2013J,261,7.0,133.29,74.71,138.0,120.1,1273.0
DDD,2013J,582554,0,120,Fail,M,Ireland,Lower Than A Level,,0-35,N,2013J,261,7.0,128.71,73.14,117.0,100.08,1545.0
DDD,2013J,582848,0,60,Withdrawn,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,2013J,261,2.0,41.0,52.5,68.0,33.21,565.0
DDD,2013J,582879,0,90,Pass,M,East Anglian Region,Lower Than A Level,40-50%,35-55,N,2013J,261,16.0,127.75,80.38,327.0,103.44,3852.0
DDD,2013J,582931,0,120,Fail,M,London Region,Lower Than A Level,40-50%,0-35,N,2013J,261,7.0,128.57,56.0,104.0,121.68,814.0
DDD,2013J,582954,0,120,Fail,M,London Region,Lower Than A Level,10-20,0-35,N,2013J,261,,,,3.0,4.0,5.0
DDD,2013J,583037,0,60,Withdrawn,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,N,2013J,261,3.0,57.33,73.33,91.0,50.85,955.0
DDD,2013J,583147,0,120,Withdrawn,M,Wales,Lower Than A Level,50-60%,0-35,N,2013J,261,,,,32.0,-0.43,230.0
DDD,2013J,583198,0,195,Pass,F,North Region,Lower Than A Level,,0-35,N,2013J,261,7.0,130.29,83.43,123.0,129.5,1197.0
DDD,2013J,583215,0,120,Withdrawn,M,London Region,A Level or Equivalent,10-20,0-35,N,2013J,261,4.0,71.5,76.5,56.0,52.99,571.0
DDD,2013J,583221,0,120,Withdrawn,F,South West Region,A Level or Equivalent,30-40%,0-35,Y,2013J,261,,,,,,
DDD,2013J,583247,0,60,Fail,M,South East Region,Lower Than A Level,80-90%,0-35,N,2013J,261,6.0,129.33,70.0,37.0,46.22,269.0
DDD,2013J,583293,0,60,Pass,M,Wales,A Level or Equivalent,30-40%,0-35,N,2013J,261,16.0,128.06,89.81,189.0,108.24,2885.0
DDD,2013J,583335,0,120,Fail,M,South West Region,Lower Than A Level,0-10%,0-35,N,2013J,261,1.0,22.0,81.0,59.0,13.32,338.0
DDD,2013J,583438,0,300,Withdrawn,F,London Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,,,,9.0,-9.47,59.0
DDD,2013J,583514,0,70,Pass,F,South Region,A Level or Equivalent,60-70%,35-55,N,2013J,261,6.0,112.17,78.83,128.0,85.07,1470.0
DDD,2013J,583540,0,60,Pass,M,South West Region,A Level or Equivalent,30-40%,35-55,N,2013J,261,7.0,128.57,66.14,110.0,103.86,744.0
DDD,2013J,583570,0,120,Fail,M,North Western Region,Lower Than A Level,20-30%,0-35,N,2013J,261,,,,3.0,-14.0,11.0
DDD,2013J,583580,0,60,Fail,M,South Region,Lower Than A Level,90-100%,35-55,Y,2013J,261,,,,24.0,-1.02,144.0
DDD,2013J,583606,0,60,Fail,F,North Western Region,A Level or Equivalent,30-40%,0-35,N,2013J,261,7.0,128.14,55.29,82.0,82.71,1159.0
DDD,2013J,583775,0,120,Withdrawn,M,West Midlands Region,Lower Than A Level,10-20,0-35,N,2013J,261,13.0,94.0,62.0,191.0,70.0,1615.0
DDD,2013J,583871,0,60,Pass,F,South West Region,Lower Than A Level,30-40%,0-35,N,2013J,261,7.0,124.14,66.86,124.0,109.23,1524.0
DDD,2013J,583946,0,60,Pass,F,Scotland,A Level or Equivalent,90-100%,0-35,N,2013J,261,7.0,128.14,75.86,170.0,109.1,1950.0
DDD,2013J,583955,0,60,Pass,F,Scotland,Lower Than A Level,40-50%,35-55,N,2013J,261,7.0,128.14,79.71,179.0,120.95,2949.0
DDD,2013J,584077,0,150,Withdrawn,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,2013J,261,8.0,43.13,56.75,129.0,32.55,697.0
DDD,2013J,584082,0,180,Withdrawn,F,South West Region,Lower Than A Level,30-40%,0-35,N,2013J,261,1.0,30.0,37.0,50.0,4.26,303.0
DDD,2013J,584132,0,120,Pass,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,2013J,261,7.0,126.71,51.14,55.0,100.72,512.0
DDD,2013J,584183,0,120,Pass,M,South East Region,A Level or Equivalent,30-40%,0-35,N,2013J,261,7.0,129.29,71.86,91.0,94.5,1051.0
DDD,2013J,584305,0,150,Withdrawn,M,Scotland,A Level or Equivalent,40-50%,0-35,N,2013J,261,,,,,,
DDD,2013J,584315,0,120,Fail,F,Scotland,A Level or Equivalent,60-70%,0-35,N,2013J,261,5.0,97.6,44.0,50.0,91.85,751.0
DDD,2013J,584433,0,120,Pass,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,Y,2013J,261,7.0,128.43,80.71,56.0,98.59,1091.0
DDD,2013J,584455,0,90,Withdrawn,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,2013J,261,1.0,40.0,42.0,37.0,26.95,197.0
DDD,2013J,584495,0,60,Pass,M,Wales,HE Qualification,70-80%,0-35,N,2013J,261,6.0,123.67,61.83,84.0,99.15,877.0
DDD,2013J,584517,0,120,Withdrawn,M,East Midlands Region,Lower Than A Level,50-60%,0-35,Y,2013J,261,,,,15.0,-7.0,33.0
DDD,2013J,584532,0,60,Withdrawn,F,South West Region,Lower Than A Level,20-30%,0-35,N,2013J,261,,,,,,
DDD,2013J,584586,0,120,Fail,M,South Region,A Level or Equivalent,40-50%,0-35,Y,2013J,261,5.0,114.4,66.2,42.0,64.92,228.0
DDD,2013J,584591,0,120,Withdrawn,F,South West Region,A Level or Equivalent,0-10%,0-35,Y,2013J,261,5.0,64.4,65.0,86.0,48.19,835.0
DDD,2013J,584615,0,120,Withdrawn,M,North Region,HE Qualification,0-10%,0-35,N,2013J,261,,,,12.0,24.0,21.0
DDD,2013J,584628,0,120,Withdrawn,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,N,2013J,261,,,,13.0,2.73,98.0
DDD,2013J,584640,0,120,Pass,F,South Region,A Level or Equivalent,60-70%,0-35,N,2013J,261,7.0,129.57,76.14,101.0,103.0,1098.0
DDD,2013J,584883,0,120,Withdrawn,F,South Region,A Level or Equivalent,50-60%,35-55,Y,2013J,261,,,,,,
DDD,2013J,584914,0,90,Pass,M,Scotland,HE Qualification,10-20,0-35,N,2013J,261,5.0,95.4,72.6,30.0,73.15,261.0
DDD,2013J,584918,0,120,Fail,F,North Western Region,A Level or Equivalent,10-20,0-35,N,2013J,261,6.0,112.33,41.83,55.0,34.46,752.0
DDD,2013J,584932,0,60,Fail,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,N,2013J,261,,,,6.0,-11.29,10.0
DDD,2013J,584943,0,120,Pass,M,South Region,Lower Than A Level,90-100%,0-35,N,2013J,261,7.0,129.0,78.57,158.0,109.59,1546.0
DDD,2013J,585098,0,60,Pass,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,16.0,133.5,75.5,163.0,104.11,2379.0
DDD,2013J,585134,0,60,Pass,M,Wales,HE Qualification,30-40%,35-55,N,2013J,261,16.0,131.31,74.25,120.0,96.27,1534.0
DDD,2013J,585208,0,60,Withdrawn,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,Y,2013J,261,4.0,101.25,58.0,81.0,87.49,1074.0
DDD,2013J,585210,0,60,Fail,M,London Region,A Level or Equivalent,30-40%,0-35,Y,2013J,261,6.0,111.17,42.67,60.0,93.94,255.0
DDD,2013J,585326,0,60,Pass,F,South Region,A Level or Equivalent,90-100%,35-55,Y,2013J,261,7.0,124.57,80.57,112.0,117.51,2729.0
DDD,2013J,585359,0,60,Fail,F,London Region,A Level or Equivalent,10-20,0-35,N,2013J,261,14.0,144.57,54.43,169.0,80.7,1850.0
DDD,2013J,585384,0,210,Withdrawn,F,East Anglian Region,Lower Than A Level,80-90%,0-35,N,2013J,261,,,,,,
DDD,2013J,585422,0,60,Pass,M,London Region,A Level or Equivalent,30-40%,0-35,N,2013J,261,10.0,104.8,70.2,193.0,53.13,2329.0
DDD,2013J,585525,0,120,Withdrawn,M,West Midlands Region,Lower Than A Level,20-30%,0-35,Y,2013J,261,1.0,25.0,24.0,22.0,11.33,93.0
DDD,2013J,585579,0,120,Withdrawn,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,2013J,261,,,,13.0,5.58,61.0
DDD,2013J,585695,0,90,Pass,M,South West Region,A Level or Equivalent,60-70%,0-35,Y,2013J,261,14.0,120.86,96.29,195.0,122.15,2135.0
DDD,2013J,585929,0,120,Withdrawn,M,North Western Region,A Level or Equivalent,10-20,0-35,N,2013J,261,,,,,,
DDD,2013J,585998,0,60,Withdrawn,F,Wales,Lower Than A Level,40-50%,0-35,N,2013J,261,9.0,27.0,89.56,187.0,54.11,1253.0
DDD,2013J,586022,0,60,Fail,M,Scotland,Lower Than A Level,50-60%,0-35,N,2013J,261,4.0,73.5,70.75,97.0,35.55,793.0
DDD,2013J,586113,0,60,Fail,F,North Western Region,Lower Than A Level,70-80%,35-55,N,2013J,261,7.0,126.0,56.86,120.0,72.44,1288.0
DDD,2013J,586128,0,60,Pass,M,East Midlands Region,HE Qualification,90-100%,35-55,N,2013J,261,7.0,128.0,84.71,206.0,87.63,2531.0
DDD,2013J,586243,0,60,Distinction,F,North Region,A Level or Equivalent,0-10%,35-55,N,2013J,261,7.0,124.29,87.43,166.0,109.7,1301.0
DDD,2013J,586257,0,120,Pass,F,Ireland,HE Qualification,,0-35,N,2013J,261,7.0,127.86,86.57,122.0,102.07,1465.0
DDD,2013J,586317,0,60,Withdrawn,M,East Midlands Region,Lower Than A Level,30-40%,0-35,N,2013J,261,,,,,,
DDD,2013J,586470,0,60,Fail,M,Scotland,Lower Than A Level,10-20,35-55,N,2013J,261,4.0,71.0,78.25,100.0,34.74,934.0
DDD,2013J,586497,0,60,Pass,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,15.0,130.0,89.33,202.0,144.49,4694.0
DDD,2013J,586526,0,120,Pass,M,South Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,9.0,91.22,53.67,136.0,73.73,1445.0
DDD,2013J,586536,0,60,Withdrawn,M,London Region,A Level or Equivalent,0-10%,0-35,N,2013J,261,,,,,,
DDD,2013J,586550,0,60,Pass,M,London Region,HE Qualification,0-10%,0-35,N,2013J,261,9.0,106.67,61.78,36.0,82.93,224.0
DDD,2013J,586609,0,60,Withdrawn,M,North Region,Lower Than A Level,80-90%,0-35,N,2013J,261,2.0,42.5,71.0,45.0,29.5,416.0
DDD,2013J,586625,0,60,Fail,M,South East Region,HE Qualification,40-50%,0-35,N,2013J,261,6.0,124.0,48.83,107.0,83.59,1136.0
DDD,2013J,586707,0,60,Withdrawn,M,West Midlands Region,Lower Than A Level,10-20,0-35,N,2013J,261,1.0,23.0,70.0,21.0,15.7,78.0
DDD,2013J,586762,0,60,Pass,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,2013J,261,16.0,130.75,60.81,240.0,94.39,6479.0
DDD,2013J,586800,0,60,Distinction,M,East Anglian Region,HE Qualification,80-90%,35-55,N,2013J,261,6.0,121.0,88.33,193.0,101.57,4244.0
DDD,2013J,586823,0,60,Withdrawn,M,South East Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,,,,13.0,-7.7,33.0
DDD,2013J,586912,0,120,Pass,M,South East Region,Lower Than A Level,50-60%,0-35,N,2013J,261,7.0,128.86,71.29,138.0,99.32,1696.0
DDD,2013J,586961,0,120,Withdrawn,M,South East Region,Lower Than A Level,20-30%,0-35,N,2013J,261,,,,1.0,-18.0,2.0
DDD,2013J,587002,0,60,Pass,F,North Western Region,Lower Than A Level,0-10%,0-35,N,2013J,261,7.0,127.0,77.43,139.0,98.98,1551.0
DDD,2013J,587006,0,60,Fail,M,Scotland,Lower Than A Level,0-10%,35-55,N,2013J,261,1.0,25.0,56.0,24.0,7.61,85.0
DDD,2013J,587099,0,60,Withdrawn,F,East Anglian Region,Lower Than A Level,90-100%,0-35,Y,2013J,261,,,,6.0,-3.91,22.0
DDD,2013J,587179,0,120,Withdrawn,F,West Midlands Region,HE Qualification,10-20,0-35,N,2013J,261,,,,7.0,5.62,31.0
DDD,2013J,587310,0,120,Withdrawn,M,North Western Region,A Level or Equivalent,30-40%,35-55,N,2013J,261,,,,11.0,-18.0,48.0
DDD,2013J,587552,0,60,Withdrawn,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,2013J,261,,,,,,
DDD,2013J,587576,0,180,Withdrawn,M,North Region,A Level or Equivalent,,0-35,N,2013J,261,8.0,109.75,42.62,128.0,89.94,1310.0
DDD,2013J,587641,0,60,Pass,M,South West Region,A Level or Equivalent,70-80%,0-35,N,2013J,261,9.0,110.67,69.11,85.0,71.82,1130.0
DDD,2013J,587862,0,120,Pass,M,Scotland,A Level or Equivalent,70-80%,0-35,N,2013J,261,6.0,122.83,84.67,96.0,86.1,998.0
DDD,2013J,587989,0,60,Pass,M,South Region,A Level or Equivalent,80-90%,0-35,N,2013J,261,7.0,126.14,84.71,240.0,106.22,5634.0
DDD,2013J,588013,0,60,Withdrawn,F,South West Region,HE Qualification,90-100%,0-35,N,2013J,261,1.0,15.0,75.0,56.0,8.75,390.0
DDD,2013J,588033,0,60,Pass,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,2013J,261,12.0,107.58,86.25,144.0,89.98,1133.0
DDD,2013J,588086,0,60,Pass,M,South East Region,A Level or Equivalent,30-40%,0-35,N,2013J,261,7.0,125.57,80.14,113.0,84.13,635.0
DDD,2013J,588132,0,60,Pass,F,South West Region,A Level or Equivalent,40-50%,0-35,N,2013J,261,7.0,127.43,85.0,190.0,106.01,4189.0
DDD,2013J,588146,0,60,Fail,M,London Region,A Level or Equivalent,30-40%,0-35,N,2013J,261,6.0,116.0,51.33,169.0,84.72,2162.0
DDD,2013J,588178,0,60,Pass,M,South West Region,A Level or Equivalent,30-40%,35-55,N,2013J,261,11.0,96.0,88.36,261.0,76.13,4477.0
DDD,2013J,588197,0,60,Withdrawn,M,Scotland,A Level or Equivalent,20-30%,0-35,N,2013J,261,,,,72.0,-3.45,515.0
DDD,2013J,588208,0,60,Pass,F,South East Region,A Level or Equivalent,40-50%,0-35,N,2013J,261,6.0,114.33,77.67,150.0,122.22,1845.0
DDD,2013J,588219,0,90,Pass,M,South East Region,Lower Than A Level,50-60%,0-35,N,2013J,261,16.0,128.0,51.12,71.0,92.14,1348.0
DDD,2013J,588242,0,60,Withdrawn,M,South Region,A Level or Equivalent,90-100%,0-35,N,2013J,261,,,,,,
